datetime,AAPL,cash,commission,total,returns,equity_curve,drawdown
2003-08-29,140.17,99579.39999999998,14.300000000000002,99719.56999999998,2.6174083124885783e-05,0.9971957000000018,0.00283379999999811
2003-09-02,141.66,99579.39999999998,14.300000000000002,99721.05999999998,1.4941901574694327e-05,0.997210600000002,0.002818899999997959
2003-09-03,142.28,99579.39999999998,14.300000000000002,99721.67999999998,6.2173426556011435e-06,0.9972168000000019,0.002812699999998003
2003-09-04,141.53,99579.39999999998,14.300000000000002,99720.92999999998,-7.5209322586422545e-06,0.997209300000002,0.002820199999997941
2003-09-05,139.49,99579.39999999998,14.300000000000002,99718.88999999998,-2.0457089599856815e-05,0.997188900000002,0.0028405999999978615
2003-09-08,140.97,99579.39999999998,14.300000000000002,99720.36999999998,1.4841721563518817e-05,0.997203700000002,0.00282579999999788
2003-09-09,138.68,99579.39999999998,14.300000000000002,99718.07999999997,-2.2964214834053642e-05,0.9971808000000019,0.002848699999998039
2003-09-10,137.5,99579.39999999998,14.300000000000002,99716.89999999998,-1.1833360610169485e-05,0.997169000000002,0.002860499999997934
2003-09-11,139.86,99579.39999999998,14.300000000000002,99719.25999999998,2.3667001280536226e-05,0.9971926000000019,0.0028368999999980327
2003-09-12,143.20999999999998,99579.39999999998,14.300000000000002,99722.60999999999,3.359431267346835e-05,0.9972261000000019,0.002803399999998013
2003-09-15,137.69,99579.39999999998,14.300000000000002,99717.08999999998,-5.5353545199032794e-05,0.9971709000000019,0.002858599999998046
2003-09-16,138.62,99579.39999999998,14.300000000000002,99718.01999999997,9.326385276509086e-06,0.9971802000000017,0.002849299999998167
2003-09-17,137.13,99579.39999999998,14.300000000000002,99716.52999999998,-1.4942133828910187e-05,0.9971653000000018,0.002864199999998096
2003-09-18,141.84,99579.39999999998,14.300000000000002,99721.23999999998,4.723389391902977e-05,0.9972124000000018,0.0028170999999981294
2003-09-19,139.98,99579.39999999998,14.300000000000002,99719.37999999998,-1.865199429929021e-05,0.9971938000000018,0.002835699999998109
2003-09-22,136.88,99579.39999999998,14.300000000000002,99716.27999999998,-3.10872370044013e-05,0.9971628000000019,0.0028666999999980014
2003-09-23,139.05,99579.39999999998,14.300000000000002,99718.44999999998,2.1761742415637997e-05,0.9971845000000019,0.002844999999997988
2003-09-24,132.17000000000002,99579.39999999998,14.300000000000002,99711.56999999998,-6.899425332029807e-05,0.9971157000000018,0.002913799999998079
2003-09-25,126.64999999999999,99579.39999999998,14.300000000000002,99706.04999999997,-5.535967390746244e-05,0.9970605000000018,0.002968999999998112
2003-09-26,128.26999999999998,99579.39999999998,14.300000000000002,99707.66999999998,1.6247760291410174e-05,0.9970767000000018,0.0029527999999980903
2003-09-29,132.05,99579.39999999998,14.300000000000002,99711.44999999998,3.791082471393814e-05,0.9971145000000019,0.0029149999999980025
2003-09-30,128.45,99579.39999999998,14.300000000000002,99707.84999999998,-3.6104178607443416e-05,0.9970785000000019,0.0029509999999980385
2003-10-01,128.89,99579.39999999998,14.300000000000002,99708.28999999998,4.412892264715751e-06,0.9970829000000019,0.002946599999998023
2003-10-02,127.51999999999998,99579.39999999998,14.300000000000002,99706.91999999998,-1.3740081190816156e-05,0.9970692000000019,0.0029602999999980284
2003-10-03,134.47,99579.39999999998,14.300000000000002,99713.86999999998,6.97042893311739e-05,0.9971387000000019,0.0028907999999979728
2003-10-06,138.17999999999998,99579.39999999998,14.300000000000002,99717.57999999997,3.7206458840532974e-05,0.9971758000000018,0.0028536999999980717
2003-10-07,143.95,99579.39999999998,14.300000000000002,99723.34999999998,5.7863417864734146e-05,0.9972335000000019,0.0027959999999980223
2003-10-08,142.96,99579.39999999998,14.300000000000002,99722.35999999999,-9.927464329928526e-06,0.997223600000002,0.0028058999999979184
2003-10-09,145.38,99579.39999999998,14.300000000000002,99724.77999999998,2.4267375942521596e-05,0.9972478000000019,0.0027816999999979997
2003-10-10,146.8,99579.39999999998,14.300000000000002,99726.19999999998,1.4239189096265648e-05,0.997262000000002,0.0027674999999979244
2003-10-13,150.96,99579.39999999998,14.300000000000002,99730.35999999999,4.1714213516730325e-05,0.9973036000000021,0.0027258999999978384
2003-10-14,152.2,99579.39999999998,14.300000000000002,99731.59999999998,1.2433525758748232e-05,0.997316000000002,0.002713499999997926
2003-10-15,153.87,99579.39999999998,14.300000000000002,99733.26999999997,1.674494342807087e-05,0.9973327000000018,0.0026967999999980563
2003-10-16,144.14000000000001,99579.39999999998,14.300000000000002,99723.53999999998,-9.756022238116557e-05,0.9972354000000019,0.002794099999998023
2003-10-17,141.04000000000002,99579.39999999998,14.300000000000002,99720.43999999997,-3.1085940190300754e-05,0.9972044000000019,0.0028250999999980264
2003-10-20,143.95,99579.39999999998,14.300000000000002,99723.34999999998,2.9181580025072762e-05,0.9972335000000019,0.0027959999999980223
2003-10-21,143.7,99579.39999999998,14.300000000000002,99723.09999999998,-2.506935436907831e-06,0.9972310000000019,0.0027984999999980387
2003-10-22,141.1,99579.39999999998,14.300000000000002,99720.49999999999,-2.6072193904824736e-05,0.997205000000002,0.002824499999997898
2003-10-23,142.52,99579.39999999998,14.300000000000002,99721.91999999998,1.4239800241622191e-05,0.997219200000002,0.002810299999997934
2003-10-24,140.11,99579.39999999998,14.300000000000002,99719.50999999998,-2.4167204161318345e-05,0.997195100000002,0.0028343999999979053
2003-10-27,140.11,99579.39999999998,14.300000000000002,99719.50999999998,0.0,0.997195100000002,0.0028343999999979053
2003-10-28,147.04999999999998,99579.39999999998,14.300000000000002,99726.44999999998,6.959520759775017e-05,0.997264500000002,0.002764999999997908
2003-10-29,146.85999999999999,99579.39999999998,14.300000000000002,99726.25999999998,-1.9052117066209462e-06,0.997262600000002,0.002766899999997907
2003-10-30,143.14,99579.39999999998,14.300000000000002,99722.53999999998,-3.7302110798109744e-05,0.997225400000002,0.0028040999999978666
2003-10-31,141.9,99579.39999999998,14.300000000000002,99721.29999999997,-1.2434500765823309e-05,0.997213000000002,0.00281649999999789
2003-11-03,143.52,99579.39999999998,14.300000000000002,99722.91999999998,1.624527558319322e-05,0.9972292000000021,0.0028002999999977574
2003-11-04,142.03,99579.39999999998,14.300000000000002,99721.42999999998,-1.494139963009733e-05,0.9972143000000021,0.0028151999999977972
2003-11-05,142.77,99579.39999999998,14.300000000000002,99722.16999999998,7.420671765290265e-06,0.9972217000000021,0.0028077999999978065
2003-11-06,143.33,99579.39999999998,14.300000000000002,99722.72999999998,5.615601826436389e-06,0.9972273000000019,0.0028021999999979785
2003-11-07,139.49,99579.39999999998,14.300000000000002,99718.88999999998,-3.850676771477435e-05,0.997188900000002,0.0028405999999978615
2003-11-10,135.76999999999998,99579.39999999998,14.300000000000002,99715.16999999998,-3.7304867713694456e-05,0.997151700000002,0.002877799999997932
2003-11-11,133.54,99579.39999999998,14.300000000000002,99712.93999999997,-2.236369852259834e-05,0.9971294000000018,0.0029000999999980737
2003-11-12,138.43,99579.39999999998,14.300000000000002,99717.82999999997,4.904077645284666e-05,0.9971783000000017,0.0028511999999981663
2003-11-13,138.98999999999998,99579.39999999998,14.300000000000002,99718.38999999998,5.615846233375521e-06,0.9971839000000018,0.0028455999999981163
2003-11-14,133.04,99579.39999999998,14.300000000000002,99712.43999999997,-5.966803114265673e-05,0.9971244000000017,0.0029050999999982174
2003-11-17,130.99,99579.39999999998,14.300000000000002,99710.38999999998,-2.055911980480829e-05,0.9971039000000018,0.0029255999999980853
2003-11-18,126.53000000000002,99579.39999999998,14.300000000000002,99705.92999999998,-4.472954122436423e-05,0.9970593000000018,0.0029701999999981465
2003-11-19,126.59,99579.39999999998,14.300000000000002,99705.98999999998,6.017696239091208e-07,0.9970599000000018,0.0029695999999981293
2003-11-20,126.30999999999999,99579.39999999998,14.300000000000002,99705.70999999998,-2.808256555075772e-06,0.9970571000000018,0.002972399999998099
2003-11-21,125.72000000000001,99579.39999999998,14.300000000000002,99705.11999999998,-5.9174143587359396e-06,0.9970512000000018,0.002978299999998102
2003-11-24,131.12,99579.39999999998,14.300000000000002,99710.51999999997,5.415970614142118e-05,0.9971052000000018,0.0029242999999981034
2003-11-25,128.2,99579.39999999998,14.300000000000002,99707.59999999998,-2.9284773562454625e-05,0.9970760000000018,0.002953499999998055
2003-11-26,128.45,99579.39999999998,14.300000000000002,99707.84999999998,2.5073314371404365e-06,0.9970785000000019,0.0029509999999980385
2003-11-28,129.63,99579.39999999998,14.300000000000002,99709.02999999998,1.1834574709990164e-05,0.9970903000000019,0.0029391999999980323
2003-12-01,134.59,99579.39999999998,14.300000000000002,99713.98999999998,4.9744742276480736e-05,0.9971399000000017,0.0028895999999981603
2003-12-02,133.54,99579.39999999998,14.300000000000002,99712.93999999997,-1.0530117188212174e-05,0.9971294000000017,0.0029000999999981847
2003-12-03,130.37,99579.39999999998,14.300000000000002,99709.76999999997,-3.1791259990865406e-05,0.9970977000000018,0.0029317999999981526
2003-12-04,131.12,99579.39999999998,14.300000000000002,99710.51999999997,7.5218306090363285e-06,0.9971052000000018,0.0029242999999981034
2003-12-05,129.26,99579.39999999998,14.300000000000002,99708.65999999997,-1.8653999597995075e-05,0.9970866000000018,0.002942899999998083
2003-12-08,130.5,99579.39999999998,14.300000000000002,99709.89999999998,1.2436231717538604e-05,0.9970990000000018,0.0029304999999980597
2003-12-09,126.78,99579.39999999998,14.300000000000002,99706.17999999998,-3.730823117864546e-05,0.9970618000000019,0.002967699999998019
2003-12-10,126.34,99579.39999999998,14.300000000000002,99705.73999999998,-4.412966177258504e-06,0.9970574000000019,0.0029720999999980346
2003-12-11,131.49,99579.39999999998,14.300000000000002,99710.88999999998,5.165199114931518e-05,0.9971089000000021,0.0029205999999978305
2003-12-12,129.51,99579.39999999998,14.300000000000002,99708.90999999997,-1.9857409757406685e-05,0.9970891000000021,0.0029403999999978447
2003-12-15,125.03999999999999,99579.39999999998,14.300000000000002,99704.43999999997,-4.483049709402831e-05,0.997044400000002,0.0029850999999978534
2003-12-16,0.0,99703.13999999998,15.600000000000003,99703.13999999998,-1.3038536698983805e-05,0.9970314000000021,0.002998099999997783
2003-12-17,0.0,99703.13999999998,15.600000000000003,99703.13999999998,0.0,0.9970314000000021,0.002998099999997783
2003-12-18,0.0,99703.13999999998,15.600000000000003,99703.13999999998,0.0,0.9970314000000021,0.002998099999997783
2003-12-19,0.0,99703.13999999998,15.600000000000003,99703.13999999998,0.0,0.9970314000000021,0.002998099999997783
2003-12-22,0.0,99703.13999999998,15.600000000000003,99703.13999999998,0.0,0.9970314000000021,0.002998099999997783
2003-12-23,0.0,99703.13999999998,15.600000000000003,99703.13999999998,0.0,0.9970314000000021,0.002998099999997783
2003-12-24,0.0,99703.13999999998,15.600000000000003,99703.13999999998,0.0,0.9970314000000021,0.002998099999997783
2003-12-26,0.0,99703.13999999998,15.600000000000003,99703.13999999998,0.0,0.9970314000000021,0.002998099999997783
2003-12-29,0.0,99703.13999999998,15.600000000000003,99703.13999999998,0.0,0.9970314000000021,0.002998099999997783
2003-12-30,0.0,99703.13999999998,15.600000000000003,99703.13999999998,0.0,0.9970314000000021,0.002998099999997783
2003-12-31,0.0,99703.13999999998,15.600000000000003,99703.13999999998,0.0,0.9970314000000021,0.002998099999997783
2004-01-02,0.0,99703.13999999998,15.600000000000003,99703.13999999998,0.0,0.9970314000000021,0.002998099999997783
2004-01-05,0.0,99703.13999999998,15.600000000000003,99703.13999999998,0.0,0.9970314000000021,0.002998099999997783
2004-01-06,0.0,99703.13999999998,15.600000000000003,99703.13999999998,0.0,0.9970314000000021,0.002998099999997783
2004-01-07,0.0,99703.13999999998,15.600000000000003,99703.13999999998,0.0,0.9970314000000021,0.002998099999997783
2004-01-08,0.0,99703.13999999998,15.600000000000003,99703.13999999998,0.0,0.9970314000000021,0.002998099999997783
2004-01-09,0.0,99703.13999999998,15.600000000000003,99703.13999999998,0.0,0.9970314000000021,0.002998099999997783
2004-01-12,0.0,99703.13999999998,15.600000000000003,99703.13999999998,0.0,0.9970314000000021,0.002998099999997783
2004-01-13,0.0,99703.13999999998,15.600000000000003,99703.13999999998,0.0,0.9970314000000021,0.002998099999997783
2004-01-14,0.0,99703.13999999998,15.600000000000003,99703.13999999998,0.0,0.9970314000000021,0.002998099999997783
2004-01-15,0.0,99703.13999999998,15.600000000000003,99703.13999999998,0.0,0.9970314000000021,0.002998099999997783
2004-01-16,0.0,99703.13999999998,15.600000000000003,99703.13999999998,0.0,0.9970314000000021,0.002998099999997783
2004-01-20,0.0,99703.13999999998,15.600000000000003,99703.13999999998,0.0,0.9970314000000021,0.002998099999997783
2004-01-21,0.0,99703.13999999998,15.600000000000003,99703.13999999998,0.0,0.9970314000000021,0.002998099999997783
2004-01-22,0.0,99703.13999999998,15.600000000000003,99703.13999999998,0.0,0.9970314000000021,0.002998099999997783
2004-01-23,0.0,99703.13999999998,15.600000000000003,99703.13999999998,0.0,0.9970314000000021,0.002998099999997783
2004-01-26,0.0,99703.13999999998,15.600000000000003,99703.13999999998,0.0,0.9970314000000021,0.002998099999997783
2004-01-27,0.0,99703.13999999998,15.600000000000003,99703.13999999998,0.0,0.9970314000000021,0.002998099999997783
2004-01-28,0.0,99703.13999999998,15.600000000000003,99703.13999999998,0.0,0.9970314000000021,0.002998099999997783
2004-01-29,0.0,99703.13999999998,15.600000000000003,99703.13999999998,0.0,0.9970314000000021,0.002998099999997783
2004-01-30,139.86,99561.23999999999,16.900000000000002,99701.09999999999,-2.0460739751926305e-05,0.9970110000000022,0.0030184999999977036
2004-02-02,138.37,99561.23999999999,16.900000000000002,99699.60999999999,-1.4944669617489303e-05,0.9969961000000022,0.0030333999999977435
2004-02-03,138.0,99561.23999999999,16.900000000000002,99699.23999999999,-3.711147917195845e-06,0.9969924000000022,0.0030370999999976833
2004-02-04,135.08,99561.23999999999,16.900000000000002,99696.31999999999,-2.928808684998785e-05,0.9969632000000023,0.003066299999997635
2004-02-05,138.98999999999998,99561.23999999999,16.900000000000002,99700.23,3.921910056470246e-05,0.9970023000000023,0.003027199999997565
2004-02-06,140.79,99561.23999999999,16.900000000000002,99702.02999999998,1.8054120837884824e-05,0.9970203000000022,0.0030091999999977137
2004-02-09,140.52,99561.23999999999,16.900000000000002,99701.76,-2.7080692337477785e-06,0.9970176000000024,0.003011899999997514
2004-02-10,142.46,99561.23999999999,16.900000000000002,99703.7,1.945803163350135e-05,0.9970370000000024,0.002992499999997511
2004-02-11,147.55,99561.23999999999,16.900000000000002,99708.79,5.105126489790557e-05,0.9970879000000024,0.002941599999997546
2004-02-12,147.11,99561.23999999999,16.900000000000002,99708.34999999999,-4.412850662438572e-06,0.9970835000000023,0.0029459999999975617
2004-02-13,142.59,99561.23999999999,16.900000000000002,99703.82999999999,-4.533221139457755e-05,0.9970383000000023,0.00299119999999764
2004-02-17,143.57999999999998,99561.23999999999,16.900000000000002,99704.81999999999,9.929407927433687e-06,0.9970482000000023,0.002981299999997633
2004-02-18,144.2,99561.23999999999,16.900000000000002,99705.43999999999,6.218355341314208e-06,0.9970544000000023,0.002975099999997566
2004-02-19,139.3,99561.23999999999,16.900000000000002,99700.54,-4.914476080741803e-05,0.9970054000000024,0.0030240999999975315
2004-02-20,138.87,99561.23999999999,16.900000000000002,99700.10999999999,-4.312915456661237e-06,0.9970011000000023,0.0030283999999975997
2004-02-23,137.56,99561.23999999999,16.900000000000002,99698.79999999999,-1.3139403757911339e-05,0.9969880000000023,0.003041499999997588
2004-02-24,138.62,99561.23999999999,16.900000000000002,99699.85999999999,1.063202365525484e-05,0.9969986000000023,0.003030899999997616
2004-02-25,141.41,99561.23999999999,16.900000000000002,99702.65,2.798399115122585e-05,0.9970265000000025,0.0030029999999974244
2004-02-26,142.82999999999998,99561.23999999999,16.900000000000002,99704.06999999999,1.4242349626547579e-05,0.9970407000000024,0.00298879999999746
2004-02-27,148.29000000000002,99561.23999999999,16.900000000000002,99709.52999999998,5.476205735632789e-05,0.9970953000000025,0.0029341999999974444
2004-03-01,148.91,99561.23999999999,16.900000000000002,99710.15,6.2180616036133785e-06,0.9971015000000025,0.002927999999997377
2004-03-02,147.60999999999999,99561.23999999999,16.900000000000002,99708.84999999999,-1.3037790034475805e-05,0.9970885000000025,0.002940999999997418
2004-03-03,148.29000000000002,99561.23999999999,16.900000000000002,99709.52999999998,6.819856010809033e-06,0.9970953000000026,0.0029341999999973334
2004-03-04,155.98000000000002,99561.23999999999,16.900000000000002,99717.21999999999,7.712402214710146e-05,0.9971722000000025,0.002857299999997398
2004-03-05,165.76999999999998,99561.23999999999,16.900000000000002,99727.01,9.817762669284136e-05,0.9972701000000026,0.002759399999997303
2004-03-08,161.17999999999998,99561.23999999999,16.900000000000002,99722.41999999998,-4.602564540956422e-05,0.9972242000000024,0.002805299999997457
2004-03-09,168.0,99561.23999999999,16.900000000000002,99729.23999999999,6.838983650814257e-05,0.9972924000000024,0.0027370999999974943
2004-03-10,171.6,99561.23999999999,16.900000000000002,99732.84,3.609773823609608e-05,0.9973284000000024,0.0027010999999974583
2004-03-11,168.31,99561.23999999999,16.900000000000002,99729.54999999999,-3.2988131091094e-05,0.9972955000000023,0.0027339999999975717
2004-03-12,170.85999999999999,99561.23999999999,16.900000000000002,99732.09999999999,2.556915177098773e-05,0.9973210000000023,0.00270849999999756
2004-03-15,163.97,99561.23999999999,16.900000000000002,99725.20999999999,-6.908507892644522e-05,0.9972521000000023,0.0027773999999975985
2004-03-16,160.07,99561.23999999999,16.900000000000002,99721.31,-3.910746339863547e-05,0.9972131000000023,0.0028163999999976097
2004-03-17,162.35999999999999,99561.23999999999,16.900000000000002,99723.59999999999,2.2963998366876126e-05,0.9972360000000021,0.002793499999997784
2004-03-18,159.14,99561.23999999999,16.900000000000002,99720.37999999999,-3.2289247479999617e-05,0.9972038000000022,0.0028256999999977106
2004-03-19,160.32,99561.23999999999,16.900000000000002,99721.56,1.1833087679935517e-05,0.9972156000000023,0.0028138999999975933
2004-03-22,160.32,99561.23999999999,16.900000000000002,99721.56,0.0,0.9972156000000023,0.0028138999999975933
2004-03-23,156.78,99561.23999999999,16.900000000000002,99718.01999999999,-3.549884297848749e-05,0.9971802000000022,0.002849299999997723
2004-03-24,158.07999999999998,99561.23999999999,16.900000000000002,99719.31999999999,1.303676105890439e-05,0.9971932000000022,0.0028362999999976823
2004-03-25,166.57999999999998,99561.23999999999,16.900000000000002,99727.81999999999,8.52392495256371e-05,0.9972782000000023,0.0027512999999975696
2004-03-26,167.63,99561.23999999999,16.900000000000002,99728.87,1.0528656898323163e-05,0.9972887000000024,0.002740799999997545
2004-03-29,173.03,99561.23999999999,16.900000000000002,99734.26999999999,5.414680824111784e-05,0.9973427000000022,0.0026867999999976577
2004-03-30,173.09,99561.23999999999,16.900000000000002,99734.32999999999,6.015986280250019e-07,0.9973433000000023,0.0026861999999976405
2004-03-31,167.63,99561.23999999999,16.900000000000002,99728.87,-5.47454422162863e-05,0.9972887000000024,0.002740799999997545
2004-04-01,168.07000000000002,99561.23999999999,16.900000000000002,99729.31,4.411962152950366e-06,0.9972931000000024,0.0027363999999975297
2004-04-02,170.48000000000002,99561.23999999999,16.900000000000002,99731.71999999999,2.4165413357257748e-05,0.9973172000000022,0.0027122999999976694
2004-04-05,175.57,99561.23999999999,16.900000000000002,99736.81,5.103692185404185e-05,0.9973681000000023,0.0026613999999975935
2004-04-06,172.53,99561.23999999999,16.900000000000002,99733.76999999999,-3.048022089346958e-05,0.9973377000000022,0.0026917999999976905
2004-04-07,169.31,99561.23999999999,16.900000000000002,99730.54999999999,-3.228595489768171e-05,0.9973055000000023,0.002723999999997617
2004-04-08,170.67000000000002,99561.23999999999,16.900000000000002,99731.90999999999,1.3636744207179419e-05,0.9973191000000022,0.0027103999999976702
2004-04-12,173.82999999999998,99561.23999999999,16.900000000000002,99735.06999999999,3.1684944166832096e-05,0.9973507000000023,0.0026787999999976497
2004-04-13,166.95,99561.23999999999,16.900000000000002,99728.18999999999,-6.898275601552317e-05,0.9972819000000023,0.0027475999999976297
2004-04-14,165.15,99561.23999999999,16.900000000000002,99726.38999999998,-1.8049059147706714e-05,0.9972639000000022,0.0027655999999977032
2004-04-15,181.64000000000001,99561.23999999999,16.900000000000002,99742.87999999999,0.00016535242075854661,0.9974288000000023,0.002600699999997569
2004-04-16,180.9,99561.23999999999,16.900000000000002,99742.13999999998,-7.419075928050134e-06,0.9974214000000023,0.0026080999999975596
2004-04-19,175.75,99561.23999999999,16.900000000000002,99736.98999999999,-5.163314121792162e-05,0.9973699000000024,0.0026595999999975417
2004-04-20,171.91,99561.23999999999,16.900000000000002,99733.15,-3.8501262169643446e-05,0.9973315000000024,0.0026979999999975357
2004-04-21,171.91,99561.23999999999,16.900000000000002,99733.15,0.0,0.9973315000000024,0.0026979999999975357
2004-04-22,172.22,99561.23999999999,16.900000000000002,99733.45999999999,3.1082944838001225e-06,0.9973346000000023,0.002694899999997613
2004-04-23,171.72,99561.23999999999,16.900000000000002,99732.95999999999,-5.013362616712591e-06,0.9973296000000023,0.002699899999997646
2004-04-26,168.19,99561.23999999999,16.900000000000002,99729.43,-3.539451751954914e-05,0.9972943000000023,0.002735199999997606
2004-04-27,167.01,99561.23999999999,16.900000000000002,99728.24999999999,-1.183201387999766e-05,0.9972825000000023,0.0027469999999976125
2004-04-28,163.97,99561.23999999999,16.900000000000002,99725.20999999999,-3.0482837109824246e-05,0.9972521000000023,0.0027773999999975985
2004-04-29,165.96,99561.23999999999,16.900000000000002,99727.2,1.9954833888169432e-05,0.9972720000000025,0.002757499999997415
2004-04-30,159.82,99561.23999999999,16.900000000000002,99721.06,-6.156795738776477e-05,0.9972106000000025,0.002818899999997404
2004-05-03,161.62,99561.23999999999,16.900000000000002,99722.85999999999,1.8050349645193364e-05,0.9972286000000024,0.0028008999999975526
2004-05-04,162.05,99561.23999999999,16.900000000000002,99723.29,4.311950138724541e-06,0.9972329000000024,0.0027965999999974844
2004-05-05,165.20999999999998,99561.23999999999,16.900000000000002,99726.45,3.1687682987557864e-05,0.9972645000000023,0.002764999999997575
2004-05-06,164.78,99561.23999999999,16.900000000000002,99726.01999999999,-4.311794915112799e-06,0.9972602000000023,0.002769299999997643
2004-05-07,165.34,99561.23999999999,16.900000000000002,99726.57999999999,5.615385031854103e-06,0.9972658000000022,0.002763699999997704
2004-05-10,162.92,99561.23999999999,16.900000000000002,99724.15999999999,-2.4266349051504932e-05,0.9972416000000023,0.002787899999997623
2004-05-11,168.25,99561.23999999999,16.900000000000002,99729.48999999999,5.344742938917513e-05,0.9972949000000022,0.0027345999999977
2004-05-12,169.23999999999998,99561.23999999999,16.900000000000002,99730.48,9.926853130393098e-06,0.9973048000000022,0.002724699999997693
2004-05-13,168.56,99561.23999999999,16.900000000000002,99729.79999999999,-6.818376889428102e-06,0.9972980000000021,0.0027314999999977774
2004-05-14,167.76,99561.23999999999,16.900000000000002,99728.99999999999,-8.021674564706593e-06,0.9972900000000021,0.0027394999999977854
2004-05-17,165.15,99561.23999999999,16.900000000000002,99726.38999999998,-2.6170923201895846e-05,0.9972639000000021,0.0027655999999978143
2004-05-18,167.76,99561.23999999999,16.900000000000002,99728.99999999999,2.61716081371155e-05,0.9972900000000022,0.0027394999999976744
2004-05-19,164.1,99561.23999999999,16.900000000000002,99725.34,-3.669945552431386e-05,0.9972534000000024,0.0027760999999975056
2004-05-20,165.59,99561.23999999999,16.900000000000002,99726.82999999999,1.4941037052240702e-05,0.9972683000000022,0.0027611999999976877
2004-05-21,168.07000000000002,99561.23999999999,16.900000000000002,99729.31,2.4867931729177783e-05,0.9972931000000023,0.0027363999999976407
2004-05-24,169.49,99561.23999999999,16.900000000000002,99730.73,1.4238542310085478e-05,0.9973073000000021,0.0027221999999977875
2004-05-25,176.12,99561.23999999999,16.900000000000002,99737.35999999999,6.647900802470019e-05,0.9973736000000019,0.002655899999998046
2004-05-26,176.74,99561.23999999999,16.900000000000002,99737.98,6.216326560171126e-06,0.9973798000000019,0.0026496999999979787
2004-05-27,174.64,99561.23999999999,16.900000000000002,99735.87999999999,-2.105516875317015e-05,0.9973588000000019,0.0026706999999980274
2004-05-28,173.96,99561.23999999999,16.900000000000002,99735.2,-6.818007721953734e-06,0.9973520000000019,0.002677499999998001
2004-06-01,173.96,99561.23999999999,16.900000000000002,99735.2,0.0,0.9973520000000019,0.002677499999998001
2004-06-02,179.29,99561.23999999999,16.900000000000002,99740.52999999998,5.3441513126584184e-05,0.9974053000000017,0.002624199999998189
2004-06-03,176.06,99561.23999999999,16.900000000000002,99737.29999999999,-3.2384026834364477e-05,0.9973730000000017,0.002656499999998174
2004-06-04,178.42,99561.23999999999,16.900000000000002,99739.65999999999,2.3662160495652174e-05,0.9973966000000017,0.0026328999999981617
2004-06-07,184.8,99561.23999999999,16.900000000000002,99746.04,6.396653046536471e-05,0.9974604000000017,0.0025690999999982145
2004-06-08,188.15,99561.23999999999,16.900000000000002,99749.38999999998,3.358529321051407e-05,0.9974939000000016,0.002535599999998306
2004-06-09,187.22,99561.23999999999,16.900000000000002,99748.45999999999,-9.323365285696106e-06,0.9974846000000016,0.0025448999999982957
2004-06-10,190.57,99561.23999999999,16.900000000000002,99751.81,3.35844783969641e-05,0.9975181000000016,0.002511399999998276
2004-06-14,186.73,99561.23999999999,16.900000000000002,99747.96999999999,-3.849554208601447e-05,0.9974797000000015,0.002549799999998381
2004-06-15,190.26000000000002,99561.23999999999,16.900000000000002,99751.49999999999,3.5389191379131546e-05,0.9975150000000016,0.0025144999999983098
2004-06-16,202.97,99561.23999999999,16.900000000000002,99764.20999999999,0.000127416630326449,0.9976421000000016,0.002387399999998263
2004-06-17,203.40000000000003,99561.23999999999,16.900000000000002,99764.63999999998,4.310162933007788e-06,0.9976464000000015,0.002383099999998417
2004-06-18,204.02,99561.23999999999,16.900000000000002,99765.26,6.214626745659757e-06,0.9976526000000017,0.0023768999999982388
2004-06-21,200.43,99561.23999999999,16.900000000000002,99761.66999999998,-3.598446994490523e-05,0.9976167000000015,0.0024127999999984384
2004-06-22,204.57999999999998,99561.23999999999,16.900000000000002,99765.81999999999,4.159914323809133e-05,0.9976582000000015,0.002371299999998411
2004-06-23,208.92,99561.23999999999,16.900000000000002,99770.15999999999,4.350187268542527e-05,0.9977016000000014,0.002327899999998495
2004-06-24,205.7,99561.23999999999,16.900000000000002,99766.93999999999,-3.227417897300189e-05,0.9976694000000014,0.002360099999998533
2004-06-25,208.92,99561.23999999999,16.900000000000002,99770.15999999999,3.2275220629207624e-05,0.9977016000000014,0.002327899999998495
2004-06-28,201.42000000000002,99561.23999999999,16.900000000000002,99762.65999999999,-7.517277711088788e-05,0.9976266000000015,0.0024028999999984313
2004-06-29,201.48000000000002,99561.23999999999,16.900000000000002,99762.71999999999,6.014274278598464e-07,0.9976272000000015,0.002402299999998414
2004-06-30,201.73000000000002,99561.23999999999,16.900000000000002,99762.96999999999,2.505946108843915e-06,0.9976297000000014,0.0023997999999985087
2004-07-01,200.24,99561.23999999999,16.900000000000002,99761.48,-1.4935401381754865e-05,0.9976148000000016,0.0024146999999983265
2004-07-02,192.68,99561.23999999999,16.900000000000002,99753.91999999998,-7.578075225034286e-05,0.9975392000000015,0.002490299999998391
2004-07-06,191.87,99561.23999999999,16.900000000000002,99753.10999999999,-8.11998165084482e-06,0.9975311000000016,0.0024983999999983464
2004-07-07,188.4,99561.23999999999,16.900000000000002,99749.63999999998,-3.478588286620621e-05,0.9974964000000016,0.0025330999999982895
2004-07-08,186.85,99561.23999999999,16.900000000000002,99748.09,-1.553890319794249e-05,0.9974809000000017,0.0025485999999982356
2004-07-09,186.17,99561.23999999999,16.900000000000002,99747.40999999999,-6.817173140882815e-06,0.9974741000000017,0.002555399999998209
